Time,AI5,AI6
2019-11-06 10:35:04,234,113
2019-11-06 10:35:05,234,113
2019-11-06 10:35:06,234,113
2019-11-06 10:35:07,234,113
2019-11-06 10:35:08,234,113
2019-11-06 10:35:09,234,113
2019-11-06 10:35:10,234,113
2019-11-06 10:35:11,234,113
2019-11-06 10:35:12,234,113
2019-11-06 10:35:13,234,113
2019-11-06 10:35:14,234,113
2019-11-06 10:35:15,234,113
2019-11-06 10:35:16,234,113
2019-11-06 10:35:17,234,113
2019-11-06 10:35:18,234,113
2019-11-06 10:35:19,234,113
2019-11-06 10:35:20,234,113
2019-11-06 10:35:21,234,113
2019-11-06 10:35:22,234,113
2019-11-06 10:35:23,234,113
2019-11-06 10:35:24,234,113
2019-11-06 10:35:25,234,113
2019-11-06 10:35:26,234,113
2019-11-06 10:35:27,234,113
2019-11-06 10:35:28,234,113
2019-11-06 10:35:29,234,113
2019-11-06 10:35:30,234,113
2019-11-06 10:35:31,234,113
2019-11-06 10:35:32,234,113
2019-11-06 10:35:33,234,113
2019-11-06 10:35:34,234,113
2019-11-06 10:35:35,234,113
2019-11-06 10:35:36,234,113
2019-11-06 10:35:37,234,113
2019-11-06 10:35:38,234,113
2019-11-06 10:35:39,233,113
2019-11-06 10:35:40,233,113
2019-11-06 10:35:41,233,113
2019-11-06 10:35:42,233,113
2019-11-06 10:35:43,233,113
2019-11-06 10:35:44,233,113
2019-11-06 10:35:45,233,113
2019-11-06 10:35:46,233,113
2019-11-06 10:35:47,233,113
2019-11-06 10:35:48,233,113
2019-11-06 10:35:49,233,114
2019-11-06 10:35:50,233,113
2019-11-06 10:35:51,233,113
2019-11-06 10:35:52,233,113
2019-11-06 10:35:53,233,113
2019-11-06 10:35:54,233,113
2019-11-06 10:35:55,233,113
2019-11-06 10:35:56,233,113
2019-11-06 10:35:57,233,113
2019-11-06 10:35:58,233,113
2019-11-06 10:35:59,233,113
2019-11-06 10:36:00,233,113
2019-11-06 10:36:01,233,113
2019-11-06 10:36:02,233,113
2019-11-06 10:36:03,233,113
2019-11-06 10:36:04,233,113
2019-11-06 10:36:05,233,113
2019-11-06 10:36:06,233,114
2019-11-06 10:36:07,233,114
2019-11-06 10:36:08,233,114
2019-11-06 10:36:09,233,114
2019-11-06 10:36:10,233,114
2019-11-06 10:36:11,233,114
2019-11-06 10:36:12,233,113
2019-11-06 10:36:13,233,113
2019-11-06 10:36:14,233,113
2019-11-06 10:36:15,233,113
2019-11-06 10:36:16,233,113
2019-11-06 10:36:17,233,113
2019-11-06 10:36:18,233,113
2019-11-06 10:36:19,233,113
2019-11-06 10:36:20,233,113
2019-11-06 10:36:21,233,113
2019-11-06 10:36:22,233,113
2019-11-06 10:36:23,233,113
2019-11-06 10:36:24,233,113
2019-11-06 10:36:25,233,113
2019-11-06 10:36:26,233,113
2019-11-06 10:36:27,233,113
2019-11-06 10:36:28,233,113
2019-11-06 10:36:29,233,113
2019-11-06 10:36:30,233,113
2019-11-06 10:36:31,233,113
2019-11-06 10:36:32,233,113
2019-11-06 10:36:33,233,113
2019-11-06 10:36:34,233,113
2019-11-06 10:36:35,233,113
2019-11-06 10:36:36,233,113
2019-11-06 10:36:37,233,113
2019-11-06 10:36:38,233,113
2019-11-06 10:36:39,233,113
2019-11-06 10:36:40,233,113
2019-11-06 10:36:41,233,113
2019-11-06 10:36:42,233,113
2019-11-06 10:36:43,233,113
2019-11-06 10:36:44,233,113
2019-11-06 10:36:45,233,113
2019-11-06 10:36:46,233,113
2019-11-06 10:36:47,233,113
2019-11-06 10:36:48,233,113
2019-11-06 10:36:49,233,113
2019-11-06 10:36:50,233,113
2019-11-06 10:36:51,233,113
2019-11-06 10:36:52,233,113
2019-11-06 10:36:53,233,113
2019-11-06 10:36:54,233,113
2019-11-06 10:36:55,233,113
2019-11-06 10:36:56,233,113
2019-11-06 10:36:57,233,113
2019-11-06 10:36:58,233,113
2019-11-06 10:36:59,233,113
2019-11-06 10:37:00,233,113
2019-11-06 10:37:01,233,113
2019-11-06 10:37:02,233,113
2019-11-06 10:37:03,233,113
2019-11-06 10:37:04,233,113
2019-11-06 10:37:05,233,113
2019-11-06 10:37:06,233,113
2019-11-06 10:37:07,233,113
2019-11-06 10:37:08,233,113
2019-11-06 10:37:09,233,113
2019-11-06 10:37:10,233,113
2019-11-06 10:37:11,233,113
2019-11-06 10:37:12,233,113
2019-11-06 10:37:13,233,113
2019-11-06 10:37:14,233,113
2019-11-06 10:37:15,233,113
2019-11-06 10:37:16,233,113
2019-11-06 10:37:17,233,113
2019-11-06 10:37:18,233,113
2019-11-06 10:37:19,233,113
2019-11-06 10:37:20,233,113
2019-11-06 10:37:21,233,113
2019-11-06 10:37:22,233,113
2019-11-06 10:37:23,233,113
2019-11-06 10:37:24,233,113
2019-11-06 10:37:25,233,113
2019-11-06 10:37:26,233,113
2019-11-06 10:37:27,233,113
2019-11-06 10:37:28,233,113
2019-11-06 10:37:29,233,113
2019-11-06 10:37:30,233,113
2019-11-06 10:37:31,233,113
2019-11-06 10:37:32,233,113
2019-11-06 10:37:33,233,113
2019-11-06 10:37:34,233,113
2019-11-06 10:37:35,233,113
2019-11-06 10:37:36,233,113
2019-11-06 10:37:37,233,113
2019-11-06 10:37:38,233,113
2019-11-06 10:37:39,233,113
2019-11-06 10:37:40,233,113
2019-11-06 10:37:41,233,113
2019-11-06 10:37:42,233,113
2019-11-06 10:37:43,233,113
2019-11-06 10:37:44,233,113
2019-11-06 10:37:45,233,113
2019-11-06 10:37:46,233,113
2019-11-06 10:37:47,233,113
2019-11-06 10:37:48,233,113
2019-11-06 10:37:49,233,113
2019-11-06 10:37:50,233,113
2019-11-06 10:37:51,233,113
2019-11-06 10:37:52,233,113
2019-11-06 10:37:53,233,113
2019-11-06 10:37:54,233,113
2019-11-06 10:37:55,233,113
2019-11-06 10:37:56,232,113
2019-11-06 10:37:57,232,113
2019-11-06 10:37:58,233,113
2019-11-06 10:37:59,233,113
2019-11-06 10:38:00,233,113
2019-11-06 10:38:01,233,113
2019-11-06 10:38:02,233,113
2019-11-06 10:38:03,233,113
2019-11-06 10:38:04,232,113
2019-11-06 10:38:05,233,113
2019-11-06 10:38:06,232,113
2019-11-06 10:38:07,233,113
2019-11-06 10:38:08,232,113
2019-11-06 10:38:09,233,113
2019-11-06 10:38:10,232,113
2019-11-06 10:38:11,232,113
2019-11-06 10:38:12,232,113
2019-11-06 10:38:13,232,113
2019-11-06 10:38:14,232,113
2019-11-06 10:38:15,232,113
2019-11-06 10:38:16,232,113
2019-11-06 10:38:17,232,113
2019-11-06 10:38:18,232,113
2019-11-06 10:38:19,232,113
2019-11-06 10:38:20,232,113
2019-11-06 10:38:21,232,113
2019-11-06 10:38:22,232,113
2019-11-06 10:38:23,232,113
2019-11-06 10:38:24,232,113
2019-11-06 10:38:25,232,113
2019-11-06 10:38:26,232,113
2019-11-06 10:38:27,232,113
2019-11-06 10:38:28,232,113
2019-11-06 10:38:29,232,113
2019-11-06 10:38:30,232,113
2019-11-06 10:38:31,232,113
2019-11-06 10:38:32,232,113
2019-11-06 10:38:33,232,113
2019-11-06 10:38:34,232,113
2019-11-06 10:38:35,232,112
2019-11-06 10:38:36,232,112
2019-11-06 10:38:37,232,112
2019-11-06 10:38:38,233,112
2019-11-06 10:38:39,233,112
2019-11-06 10:38:40,233,112
2019-11-06 10:38:41,233,112
2019-11-06 10:38:42,233,112
2019-11-06 10:38:43,233,112
2019-11-06 10:38:44,233,112
2019-11-06 10:38:45,233,112
2019-11-06 10:38:46,233,112
2019-11-06 10:38:47,233,112
2019-11-06 10:38:48,233,112
2019-11-06 10:38:49,233,112
2019-11-06 10:38:50,233,112
2019-11-06 10:38:51,233,112
2019-11-06 10:38:52,233,112
2019-11-06 10:38:53,233,112
2019-11-06 10:38:54,233,112
2019-11-06 10:38:55,233,112
2019-11-06 10:38:56,233,112
2019-11-06 10:38:57,233,112
2019-11-06 10:38:58,233,112
2019-11-06 10:38:59,232,112
2019-11-06 10:39:00,232,112
2019-11-06 10:39:01,232,112
2019-11-06 10:39:02,232,112
2019-11-06 10:39:03,232,112
2019-11-06 10:39:04,232,112
2019-11-06 10:39:05,232,112
2019-11-06 10:39:06,232,112
2019-11-06 10:39:07,232,112
2019-11-06 10:39:08,232,112
2019-11-06 10:39:09,232,112
2019-11-06 10:39:10,232,112
2019-11-06 10:39:11,232,112
2019-11-06 10:39:12,232,112
2019-11-06 10:39:13,232,112
2019-11-06 10:39:14,232,112
2019-11-06 10:39:15,232,112
2019-11-06 10:39:16,232,112
2019-11-06 10:39:17,232,112
2019-11-06 10:39:18,232,112
2019-11-06 10:39:19,232,112
2019-11-06 10:39:20,232,112
2019-11-06 10:39:21,232,112
2019-11-06 10:39:22,232,112
2019-11-06 10:39:23,232,112
2019-11-06 10:39:24,232,112
2019-11-06 10:39:25,232,112
2019-11-06 10:39:26,232,112
2019-11-06 10:39:27,232,112
2019-11-06 10:39:28,232,112
2019-11-06 10:39:29,232,112
2019-11-06 10:39:30,232,112
2019-11-06 10:39:31,232,112
2019-11-06 10:39:32,232,112
2019-11-06 10:39:33,232,112
2019-11-06 10:39:34,232,112
2019-11-06 10:39:35,232,112
2019-11-06 10:39:36,232,112
2019-11-06 10:39:37,232,112
2019-11-06 10:39:38,232,112
2019-11-06 10:39:39,232,112
2019-11-06 10:39:40,232,112
2019-11-06 10:39:41,232,112
2019-11-06 10:39:42,232,112
2019-11-06 10:39:43,232,112
2019-11-06 10:39:44,232,112
2019-11-06 10:39:45,232,112
2019-11-06 10:39:46,232,112
2019-11-06 10:39:47,232,112
2019-11-06 10:39:48,232,112
2019-11-06 10:39:49,232,112
2019-11-06 10:39:50,232,112
2019-11-06 10:39:51,232,112
2019-11-06 10:39:52,232,112
2019-11-06 10:39:53,232,112
2019-11-06 10:39:54,232,112
2019-11-06 10:39:55,232,112
2019-11-06 10:39:56,232,112
2019-11-06 10:39:57,232,112
2019-11-06 10:39:58,232,112
2019-11-06 10:39:59,232,112
2019-11-06 10:40:00,232,112
2019-11-06 10:40:01,232,112
2019-11-06 10:40:02,232,112
2019-11-06 10:40:03,232,112
2019-11-06 10:40:04,232,112
2019-11-06 10:40:05,232,112
2019-11-06 10:40:06,232,112
2019-11-06 10:40:07,232,111
2019-11-06 10:40:08,232,111
2019-11-06 10:40:09,232,111
2019-11-06 10:40:10,232,111
2019-11-06 10:40:11,232,111
2019-11-06 10:40:12,232,111
2019-11-06 10:40:13,232,111
2019-11-06 10:40:14,232,111
2019-11-06 10:40:15,232,111
2019-11-06 10:40:16,232,111
2019-11-06 10:40:17,232,111
2019-11-06 10:40:18,232,111
2019-11-06 10:40:19,232,111
2019-11-06 10:40:20,232,111
2019-11-06 10:40:21,232,111
2019-11-06 10:40:22,232,111
2019-11-06 10:40:23,232,111
2019-11-06 10:40:24,232,111
2019-11-06 10:40:25,232,111
2019-11-06 10:40:26,232,111
2019-11-06 10:40:27,232,111
2019-11-06 10:40:28,232,111
2019-11-06 10:40:29,232,111
2019-11-06 10:40:30,232,111
2019-11-06 10:40:31,232,111
2019-11-06 10:40:32,232,111
2019-11-06 10:40:33,232,111
2019-11-06 10:40:34,232,111
2019-11-06 10:40:35,232,111
2019-11-06 10:40:36,232,111
2019-11-06 10:40:37,232,111
2019-11-06 10:40:38,232,111
2019-11-06 10:40:39,232,111
2019-11-06 10:40:40,232,111
2019-11-06 10:40:41,232,111
2019-11-06 10:40:42,232,111
2019-11-06 10:40:43,232,111
2019-11-06 10:40:44,232,111
2019-11-06 10:40:45,232,111
2019-11-06 10:40:46,232,111
2019-11-06 10:40:47,232,111
2019-11-06 10:40:48,232,111
2019-11-06 10:40:49,232,111
2019-11-06 10:40:50,232,111
2019-11-06 10:40:51,232,111
2019-11-06 10:40:52,232,111
2019-11-06 10:40:53,232,111
2019-11-06 10:40:54,232,111
2019-11-06 10:40:55,232,111
2019-11-06 10:40:56,232,111
2019-11-06 10:40:57,232,111
2019-11-06 10:40:58,232,111
2019-11-06 10:40:59,232,111
2019-11-06 10:41:00,232,111
2019-11-06 10:41:01,232,111
2019-11-06 10:41:02,232,111
2019-11-06 10:41:03,232,111
2019-11-06 10:41:04,232,111
2019-11-06 10:41:05,232,111
2019-11-06 10:41:06,232,111
2019-11-06 10:41:07,232,111
2019-11-06 10:41:08,232,111
2019-11-06 10:41:09,232,111
2019-11-06 10:41:10,232,111
2019-11-06 10:41:11,232,111
2019-11-06 10:41:12,232,111
2019-11-06 10:41:13,232,111
2019-11-06 10:41:14,232,111
2019-11-06 10:41:15,232,111
2019-11-06 10:41:16,232,111
2019-11-06 10:41:17,232,111
2019-11-06 10:41:18,232,111
2019-11-06 10:41:19,232,111
2019-11-06 10:41:20,232,111
2019-11-06 10:41:21,232,111
2019-11-06 10:41:22,232,111
2019-11-06 10:41:23,232,111
2019-11-06 10:41:24,232,111
2019-11-06 10:41:25,232,111
2019-11-06 10:41:26,232,111
2019-11-06 10:41:27,232,111
2019-11-06 10:41:28,232,111
2019-11-06 10:41:29,232,111
2019-11-06 10:41:30,232,111
2019-11-06 10:41:31,232,111
2019-11-06 10:41:32,232,111
2019-11-06 10:41:33,232,111
2019-11-06 10:41:34,232,111
2019-11-06 10:41:35,232,111
2019-11-06 10:41:36,232,111
2019-11-06 10:41:37,232,111
2019-11-06 10:41:38,232,111
2019-11-06 10:41:39,232,111
2019-11-06 10:41:40,232,111
2019-11-06 10:41:41,232,111
2019-11-06 10:41:42,232,111
2019-11-06 10:41:43,232,111
2019-11-06 10:41:44,232,111
2019-11-06 10:41:45,232,111
2019-11-06 10:41:46,232,111
2019-11-06 10:41:47,232,111
2019-11-06 10:41:48,232,111
2019-11-06 10:41:49,232,111
2019-11-06 10:41:50,232,111
2019-11-06 10:41:51,232,111
2019-11-06 10:41:52,232,111
2019-11-06 10:41:53,232,111
2019-11-06 10:41:54,232,111
2019-11-06 10:41:55,232,111
2019-11-06 10:41:56,232,111
2019-11-06 10:41:57,232,111
2019-11-06 10:41:58,232,111
2019-11-06 10:41:59,232,111
2019-11-06 10:42:00,232,111
2019-11-06 10:42:01,232,111
2019-11-06 10:42:02,232,111
2019-11-06 10:42:03,232,111
2019-11-06 10:42:04,232,111
2019-11-06 10:42:05,232,111
2019-11-06 10:42:06,232,111
2019-11-06 10:42:07,232,111
2019-11-06 10:42:08,232,111
2019-11-06 10:42:09,232,111
2019-11-06 10:42:10,232,111
2019-11-06 10:42:11,232,111
2019-11-06 10:42:12,232,111
2019-11-06 10:42:13,232,111
2019-11-06 10:42:14,232,111
2019-11-06 10:42:15,232,111
2019-11-06 10:42:16,231,111
2019-11-06 10:42:17,232,111
2019-11-06 10:42:18,232,111
2019-11-06 10:42:19,232,111
2019-11-06 10:42:20,231,111
2019-11-06 10:42:21,232,111
2019-11-06 10:42:22,232,111
2019-11-06 10:42:23,232,111
2019-11-06 10:42:24,232,111
2019-11-06 10:42:25,231,111
2019-11-06 10:42:26,231,111
2019-11-06 10:42:27,231,111
2019-11-06 10:42:28,231,111
2019-11-06 10:42:29,231,111
2019-11-06 10:42:30,231,111
2019-11-06 10:42:31,231,111
2019-11-06 10:42:32,231,111
2019-11-06 10:42:33,231,111
2019-11-06 10:42:34,231,111
2019-11-06 10:42:35,231,111
2019-11-06 10:42:36,231,111
2019-11-06 10:42:37,231,111
2019-11-06 10:42:38,231,111
2019-11-06 10:42:39,231,111
2019-11-06 10:42:40,231,111
2019-11-06 10:42:41,231,111
2019-11-06 10:42:42,231,111
2019-11-06 10:42:43,231,111
2019-11-06 10:42:44,231,111
2019-11-06 10:42:45,231,111
2019-11-06 10:42:46,231,111
2019-11-06 10:42:47,231,111
2019-11-06 10:42:48,231,111
2019-11-06 10:42:49,231,111
2019-11-06 10:42:50,231,111
2019-11-06 10:42:51,231,111
2019-11-06 10:42:52,231,111
2019-11-06 10:42:53,231,111
2019-11-06 10:42:54,231,111
2019-11-06 10:42:55,231,111
2019-11-06 10:42:56,231,111
2019-11-06 10:42:57,231,111
2019-11-06 10:42:58,231,111
2019-11-06 10:42:59,231,111
2019-11-06 10:43:00,231,111
2019-11-06 10:43:01,231,110
2019-11-06 10:43:02,231,110
2019-11-06 10:43:03,231,110
2019-11-06 10:43:04,231,110
2019-11-06 10:43:05,231,110
2019-11-06 10:43:06,231,110
2019-11-06 10:43:07,231,110
2019-11-06 10:43:08,231,110
2019-11-06 10:43:09,231,110
2019-11-06 10:43:10,231,110
2019-11-06 10:43:11,231,110
2019-11-06 10:43:12,231,110
2019-11-06 10:43:13,231,110
2019-11-06 10:43:14,231,110
2019-11-06 10:43:15,231,110
2019-11-06 10:43:16,231,111
2019-11-06 10:43:17,231,111
2019-11-06 10:43:18,231,111
2019-11-06 10:43:19,231,111
2019-11-06 10:43:20,231,111
2019-11-06 10:43:21,231,111
2019-11-06 10:43:22,231,111
2019-11-06 10:43:23,231,111
2019-11-06 10:43:24,231,111
2019-11-06 10:43:25,231,111
2019-11-06 10:43:26,231,111
2019-11-06 10:43:27,231,111
2019-11-06 10:43:28,231,111
2019-11-06 10:43:29,231,111
2019-11-06 10:43:30,231,111
2019-11-06 10:43:31,231,111
2019-11-06 10:43:32,231,111
2019-11-06 10:43:33,231,111
2019-11-06 10:43:34,231,111
2019-11-06 10:43:35,231,111
2019-11-06 10:43:36,231,111
2019-11-06 10:43:37,231,111
2019-11-06 10:43:38,231,111
2019-11-06 10:43:39,231,111
2019-11-06 10:43:40,231,111
2019-11-06 10:43:41,231,111
2019-11-06 10:43:42,231,111
2019-11-06 10:43:43,231,111
2019-11-06 10:43:44,231,111
2019-11-06 10:43:45,231,111
2019-11-06 10:43:46,231,110
2019-11-06 10:43:47,231,110
2019-11-06 10:43:48,231,110
2019-11-06 10:43:49,231,110
2019-11-06 10:43:50,231,110
2019-11-06 10:43:51,231,110
2019-11-06 10:43:52,231,110
2019-11-06 10:43:53,231,110
2019-11-06 10:43:54,231,110
2019-11-06 10:43:55,231,110
2019-11-06 10:43:56,231,110
2019-11-06 10:43:57,231,110
2019-11-06 10:43:58,231,110
2019-11-06 10:43:59,231,110
2019-11-06 10:44:00,231,110
2019-11-06 10:44:01,231,110
2019-11-06 10:44:02,231,110
2019-11-06 10:44:03,231,110
2019-11-06 10:44:04,231,110
2019-11-06 10:44:05,231,110
2019-11-06 10:44:06,231,110
2019-11-06 10:44:07,231,110
2019-11-06 10:44:08,231,110
2019-11-06 10:44:09,231,110
2019-11-06 10:44:10,231,111
2019-11-06 10:44:11,231,111
2019-11-06 10:44:12,231,111
2019-11-06 10:44:13,231,111
2019-11-06 10:44:14,231,111
2019-11-06 10:44:15,231,111
2019-11-06 10:44:16,231,111
2019-11-06 10:44:17,231,111
2019-11-06 10:44:18,231,111
2019-11-06 10:44:19,231,111
2019-11-06 10:44:20,231,110
2019-11-06 10:44:21,231,110
2019-11-06 10:44:22,231,110
2019-11-06 10:44:23,231,110
2019-11-06 10:44:24,231,110
2019-11-06 10:44:25,231,110
2019-11-06 10:44:26,231,110
2019-11-06 10:44:27,231,110
2019-11-06 10:44:28,231,110
2019-11-06 10:44:29,231,110
2019-11-06 10:44:30,231,110
2019-11-06 10:44:31,231,110
2019-11-06 10:44:32,231,110
2019-11-06 10:44:33,231,110
2019-11-06 10:44:34,231,110
2019-11-06 10:44:35,231,110
2019-11-06 10:44:36,231,110
2019-11-06 10:44:37,231,110
2019-11-06 10:44:38,231,110
2019-11-06 10:44:39,231,110
2019-11-06 10:44:40,231,110
2019-11-06 10:44:41,231,110
2019-11-06 10:44:42,231,110
2019-11-06 10:44:43,231,110
2019-11-06 10:44:44,231,110
2019-11-06 10:44:45,231,110
2019-11-06 10:44:46,231,110
2019-11-06 10:44:47,231,110
2019-11-06 10:44:48,231,110
2019-11-06 10:44:49,231,110
2019-11-06 10:44:50,231,110
2019-11-06 10:44:51,231,110
2019-11-06 10:44:52,231,110
2019-11-06 10:44:53,231,110
2019-11-06 10:44:54,231,110
2019-11-06 10:44:55,231,110
2019-11-06 10:44:56,231,110
2019-11-06 10:44:57,230,110
2019-11-06 10:44:58,230,110
2019-11-06 10:44:59,230,110
2019-11-06 10:45:00,230,110
2019-11-06 10:45:01,230,110
2019-11-06 10:45:02,230,110
2019-11-06 10:45:03,230,110
2019-11-06 10:45:04,230,110
2019-11-06 10:45:05,230,110
2019-11-06 10:45:06,230,110
2019-11-06 10:45:07,230,110
2019-11-06 10:45:08,230,110
2019-11-06 10:45:09,230,110
2019-11-06 10:45:10,230,110
2019-11-06 10:45:11,230,110
2019-11-06 10:45:12,230,110
2019-11-06 10:45:13,230,110
2019-11-06 10:45:14,230,110
2019-11-06 10:45:15,230,110
2019-11-06 10:45:16,230,110
2019-11-06 10:45:17,230,110
2019-11-06 10:45:18,230,110
2019-11-06 10:45:19,230,110
2019-11-06 10:45:20,230,110
2019-11-06 10:45:21,230,110
2019-11-06 10:45:22,230,110
2019-11-06 10:45:23,230,110
2019-11-06 10:45:24,230,110
2019-11-06 10:45:25,230,110
2019-11-06 10:45:26,230,110
2019-11-06 10:45:27,230,110
2019-11-06 10:45:28,230,110
2019-11-06 10:45:29,230,110
2019-11-06 10:45:30,230,110
2019-11-06 10:45:31,230,110
2019-11-06 10:45:32,230,110
2019-11-06 10:45:33,230,110
2019-11-06 10:45:34,230,110
2019-11-06 10:45:35,230,110
2019-11-06 10:45:36,230,110
2019-11-06 10:45:37,230,110
2019-11-06 10:45:38,230,110
2019-11-06 10:45:39,230,110
2019-11-06 10:45:40,230,110
2019-11-06 10:45:41,230,110
2019-11-06 10:45:42,230,110
2019-11-06 10:45:43,230,110
2019-11-06 10:45:44,230,110
2019-11-06 10:45:45,230,110
2019-11-06 10:45:46,230,110
2019-11-06 10:45:47,230,110
2019-11-06 10:45:48,230,110
2019-11-06 10:45:49,230,110
2019-11-06 10:45:50,230,110
2019-11-06 10:45:51,230,110
2019-11-06 10:45:52,230,110
2019-11-06 10:45:53,230,110
2019-11-06 10:45:54,230,110
2019-11-06 10:45:55,230,110
2019-11-06 10:45:56,230,110
2019-11-06 10:45:57,230,110
2019-11-06 10:45:58,230,110
2019-11-06 10:45:59,230,110
2019-11-06 10:46:00,230,110
2019-11-06 10:46:01,230,110
2019-11-06 10:46:02,230,110
2019-11-06 10:46:03,230,110
2019-11-06 10:46:04,230,110
2019-11-06 10:46:05,230,110
2019-11-06 10:46:06,230,110
2019-11-06 10:46:07,230,110
2019-11-06 10:46:08,230,110
2019-11-06 10:46:09,230,110
2019-11-06 10:46:10,230,110
2019-11-06 10:46:11,230,110
2019-11-06 10:46:12,230,110
2019-11-06 10:46:13,230,110
2019-11-06 10:46:14,230,110
2019-11-06 10:46:15,230,110
2019-11-06 10:46:16,230,110
2019-11-06 10:46:17,230,110
2019-11-06 10:46:18,230,110
2019-11-06 10:46:19,230,110
2019-11-06 10:46:20,230,110
2019-11-06 10:46:21,230,110
2019-11-06 10:46:22,230,110
2019-11-06 10:46:23,230,110
2019-11-06 10:46:24,230,110
2019-11-06 10:46:25,230,110
2019-11-06 10:46:26,230,110
2019-11-06 10:46:27,230,110
2019-11-06 10:46:28,230,110
2019-11-06 10:46:29,230,110
2019-11-06 10:46:30,230,110
2019-11-06 10:46:31,230,110
2019-11-06 10:46:32,230,110
2019-11-06 10:46:33,230,110
2019-11-06 10:46:34,230,110
2019-11-06 10:46:35,230,110
2019-11-06 10:46:36,230,110
2019-11-06 10:46:37,230,110
2019-11-06 10:46:38,230,110
2019-11-06 10:46:39,230,110
2019-11-06 10:46:40,230,110
2019-11-06 10:46:41,230,110
2019-11-06 10:46:42,230,110
2019-11-06 10:46:43,230,110
2019-11-06 10:46:44,230,110
2019-11-06 10:46:45,230,110
2019-11-06 10:46:46,230,110
2019-11-06 10:46:47,230,110
2019-11-06 10:46:48,230,110
2019-11-06 10:46:49,230,110
2019-11-06 10:46:50,230,110
2019-11-06 10:46:51,230,110
2019-11-06 10:46:52,230,110
2019-11-06 10:46:53,230,110
2019-11-06 10:46:54,230,110
2019-11-06 10:46:55,230,110
2019-11-06 10:46:56,230,110
2019-11-06 10:46:57,230,110
2019-11-06 10:46:58,230,110
2019-11-06 10:46:59,230,110
2019-11-06 10:47:00,230,110
2019-11-06 10:47:01,230,110
2019-11-06 10:47:02,230,110
2019-11-06 10:47:03,230,110
2019-11-06 10:47:04,230,110
2019-11-06 10:47:05,230,110
2019-11-06 10:47:06,230,110
2019-11-06 10:47:07,230,110
2019-11-06 10:47:08,230,110
2019-11-06 10:47:09,230,110
2019-11-06 10:47:10,230,110
2019-11-06 10:47:11,230,110
2019-11-06 10:47:12,230,110
2019-11-06 10:47:13,230,110
2019-11-06 10:47:14,230,110
2019-11-06 10:47:15,230,110
2019-11-06 10:47:16,230,110
2019-11-06 10:47:17,230,110
2019-11-06 10:47:18,230,110
2019-11-06 10:47:19,230,110
2019-11-06 10:47:20,230,110
2019-11-06 10:47:21,230,110
2019-11-06 10:47:22,230,110
2019-11-06 10:47:23,230,109
2019-11-06 10:47:24,230,109
2019-11-06 10:47:25,230,109
2019-11-06 10:47:26,230,109
2019-11-06 10:47:27,230,109
2019-11-06 10:47:28,230,109
2019-11-06 10:47:29,230,109
2019-11-06 10:47:30,230,109
2019-11-06 10:47:31,230,109
2019-11-06 10:47:32,230,109
2019-11-06 10:47:33,230,109
2019-11-06 10:47:34,230,109
2019-11-06 10:47:35,230,109
2019-11-06 10:47:36,230,109
2019-11-06 10:47:37,230,109
2019-11-06 10:47:38,230,109
2019-11-06 10:47:39,229,109
2019-11-06 10:47:40,229,109
2019-11-06 10:47:41,229,109
2019-11-06 10:47:42,229,109
2019-11-06 10:47:43,229,109
2019-11-06 10:47:44,229,109
2019-11-06 10:47:45,229,109
2019-11-06 10:47:46,230,109
2019-11-06 10:47:47,229,109
2019-11-06 10:47:48,230,109
2019-11-06 10:47:49,230,109
2019-11-06 10:47:50,229,109
2019-11-06 10:47:51,230,109
2019-11-06 10:47:52,229,109
2019-11-06 10:47:53,230,109
2019-11-06 10:47:54,229,109
2019-11-06 10:47:55,229,109
2019-11-06 10:47:56,229,109
2019-11-06 10:47:57,229,109
2019-11-06 10:47:58,229,109
2019-11-06 10:47:59,229,109
2019-11-06 10:48:00,229,109
2019-11-06 10:48:01,229,109
2019-11-06 10:48:02,229,109
2019-11-06 10:48:03,229,109
2019-11-06 10:48:04,229,109
2019-11-06 10:48:05,229,109
2019-11-06 10:48:06,229,109
2019-11-06 10:48:07,229,109
2019-11-06 10:48:08,229,109
2019-11-06 10:48:09,229,109
2019-11-06 10:48:10,229,109
2019-11-06 10:48:11,229,109
2019-11-06 10:48:12,229,109
2019-11-06 10:48:13,229,109
2019-11-06 10:48:14,229,109
2019-11-06 10:48:15,229,109
2019-11-06 10:48:16,229,109
2019-11-06 10:48:17,229,109
2019-11-06 10:48:18,229,109
2019-11-06 10:48:19,229,109
2019-11-06 10:48:20,229,109
2019-11-06 10:48:21,229,109
2019-11-06 10:48:22,229,109
2019-11-06 10:48:23,229,109
2019-11-06 10:48:24,229,109
2019-11-06 10:48:25,229,109
2019-11-06 10:48:26,229,109
2019-11-06 10:48:27,229,109
2019-11-06 10:48:28,229,109
2019-11-06 10:48:29,229,109
2019-11-06 10:48:30,229,109
2019-11-06 10:48:31,229,109
2019-11-06 10:48:32,229,109
2019-11-06 10:48:33,229,109
2019-11-06 10:48:34,229,109
2019-11-06 10:48:35,229,109
2019-11-06 10:48:36,229,109
2019-11-06 10:48:37,229,109
2019-11-06 10:48:38,229,109
2019-11-06 10:48:39,229,109
2019-11-06 10:48:40,229,109
2019-11-06 10:48:41,229,109
2019-11-06 10:48:42,229,109
2019-11-06 10:48:43,229,109
2019-11-06 10:48:44,229,109
2019-11-06 10:48:45,229,109
