Time,AI5,AI6
2019-11-05 14:03:04,213,88
2019-11-05 14:03:05,213,88
2019-11-05 14:03:06,213,88
2019-11-05 14:03:07,213,88
2019-11-05 14:03:08,213,88
2019-11-05 14:03:09,213,88
2019-11-05 14:03:10,213,88
2019-11-05 14:03:11,213,88
2019-11-05 14:03:12,213,88
2019-11-05 14:03:13,213,88
2019-11-05 14:03:14,213,88
2019-11-05 14:03:15,213,88
2019-11-05 14:03:16,213,88
2019-11-05 14:03:17,213,88
2019-11-05 14:03:18,213,88
2019-11-05 14:03:19,213,88
2019-11-05 14:03:20,212,88
2019-11-05 14:03:21,212,88
2019-11-05 14:03:22,212,88
2019-11-05 14:03:23,212,88
2019-11-05 14:03:24,212,88
2019-11-05 14:03:25,212,88
2019-11-05 14:03:26,212,88
2019-11-05 14:03:27,212,88
2019-11-05 14:03:28,212,88
2019-11-05 14:03:29,212,88
2019-11-05 14:03:30,212,88
2019-11-05 14:03:31,212,88
2019-11-05 14:03:32,212,88
2019-11-05 14:03:33,212,88
2019-11-05 14:03:34,212,88
2019-11-05 14:03:35,212,88
2019-11-05 14:03:36,212,88
2019-11-05 14:03:37,212,88
2019-11-05 14:03:38,212,88
2019-11-05 14:03:39,212,88
2019-11-05 14:03:40,212,88
2019-11-05 14:03:41,212,88
2019-11-05 14:03:42,212,88
2019-11-05 14:03:43,212,88
2019-11-05 14:03:44,212,88
2019-11-05 14:03:45,212,88
2019-11-05 14:03:46,212,88
2019-11-05 14:03:47,212,88
2019-11-05 14:03:48,212,88
2019-11-05 14:03:49,212,88
2019-11-05 14:03:50,212,88
2019-11-05 14:03:51,212,88
2019-11-05 14:03:52,212,88
2019-11-05 14:03:53,212,88
2019-11-05 14:03:54,212,88
2019-11-05 14:03:55,212,88
2019-11-05 14:03:56,212,88
2019-11-05 14:03:57,212,88
2019-11-05 14:03:58,212,88
2019-11-05 14:03:59,212,88
2019-11-05 14:04:00,212,88
2019-11-05 14:04:01,212,88
2019-11-05 14:04:02,212,88
2019-11-05 14:04:03,212,88
2019-11-05 14:04:04,212,88
2019-11-05 14:04:05,212,88
2019-11-05 14:04:06,212,88
2019-11-05 14:04:07,212,88
2019-11-05 14:04:08,212,88
2019-11-05 14:04:09,212,88
2019-11-05 14:04:10,212,88
2019-11-05 14:04:11,212,88
2019-11-05 14:04:12,212,88
2019-11-05 14:04:13,212,88
2019-11-05 14:04:14,212,88
2019-11-05 14:04:15,212,88
2019-11-05 14:04:16,212,88
2019-11-05 14:04:17,212,88
2019-11-05 14:04:18,212,88
2019-11-05 14:04:19,212,88
2019-11-05 14:04:20,212,88
2019-11-05 14:04:21,212,88
2019-11-05 14:04:22,212,88
2019-11-05 14:04:23,212,88
2019-11-05 14:04:24,212,88
2019-11-05 14:04:25,212,88
2019-11-05 14:04:26,212,88
2019-11-05 14:04:27,212,88
2019-11-05 14:04:28,212,88
2019-11-05 14:04:29,212,88
2019-11-05 14:04:30,212,88
2019-11-05 14:04:31,212,88
2019-11-05 14:04:32,212,88
2019-11-05 14:04:33,212,88
2019-11-05 14:04:34,212,88
2019-11-05 14:04:35,212,88
2019-11-05 14:04:36,212,88
2019-11-05 14:04:37,212,88
2019-11-05 14:04:38,212,88
2019-11-05 14:04:39,212,88
2019-11-05 14:04:40,212,88
2019-11-05 14:04:41,212,88
2019-11-05 14:04:42,212,88
2019-11-05 14:04:43,212,88
2019-11-05 14:04:44,212,88
2019-11-05 14:04:45,212,88
2019-11-05 14:04:46,212,88
2019-11-05 14:04:47,212,88
2019-11-05 14:04:48,212,88
2019-11-05 14:04:49,212,88
2019-11-05 14:04:50,212,88
2019-11-05 14:04:51,212,88
2019-11-05 14:04:52,212,88
2019-11-05 14:04:53,212,88
2019-11-05 14:04:54,212,88
2019-11-05 14:04:55,212,88
2019-11-05 14:04:56,212,88
2019-11-05 14:04:57,212,88
2019-11-05 14:04:58,212,88
2019-11-05 14:04:59,212,88
2019-11-05 14:05:00,212,88
2019-11-05 14:05:01,212,88
2019-11-05 14:05:02,212,88
2019-11-05 14:05:03,212,88
2019-11-05 14:05:04,212,88
2019-11-05 14:05:05,212,88
2019-11-05 14:05:06,212,88
2019-11-05 14:05:07,212,88
2019-11-05 14:05:08,212,88
2019-11-05 14:05:09,212,88
2019-11-05 14:05:10,212,88
2019-11-05 14:05:11,212,88
2019-11-05 14:05:12,212,88
2019-11-05 14:05:13,212,88
2019-11-05 14:05:14,212,87
2019-11-05 14:05:15,212,88
2019-11-05 14:05:16,212,87
2019-11-05 14:05:17,212,87
2019-11-05 14:05:18,212,87
2019-11-05 14:05:19,212,87
2019-11-05 14:05:20,212,87
2019-11-05 14:05:21,212,87
2019-11-05 14:05:22,212,87
2019-11-05 14:05:23,212,87
2019-11-05 14:05:24,212,87
2019-11-05 14:05:25,212,87
2019-11-05 14:05:26,212,87
2019-11-05 14:05:27,212,87
2019-11-05 14:05:28,212,87
2019-11-05 14:05:29,212,87
2019-11-05 14:05:30,212,87
2019-11-05 14:05:31,212,87
2019-11-05 14:05:32,212,87
2019-11-05 14:05:33,212,87
2019-11-05 14:05:34,212,87
2019-11-05 14:05:35,212,87
2019-11-05 14:05:36,212,87
2019-11-05 14:05:37,212,87
2019-11-05 14:05:38,212,87
2019-11-05 14:05:39,212,87
2019-11-05 14:05:40,212,87
2019-11-05 14:05:41,212,87
2019-11-05 14:05:42,212,87
2019-11-05 14:05:43,212,87
2019-11-05 14:05:44,212,87
2019-11-05 14:05:45,212,87
2019-11-05 14:05:46,212,87
2019-11-05 14:05:47,212,87
2019-11-05 14:05:48,212,87
2019-11-05 14:05:49,212,87
2019-11-05 14:05:50,212,87
2019-11-05 14:05:51,212,87
2019-11-05 14:05:52,212,87
2019-11-05 14:05:53,212,87
2019-11-05 14:05:54,212,87
2019-11-05 14:05:55,212,87
2019-11-05 14:05:56,212,87
2019-11-05 14:05:57,212,87
2019-11-05 14:05:58,212,87
2019-11-05 14:05:59,212,87
2019-11-05 14:06:00,212,87
2019-11-05 14:06:01,212,87
2019-11-05 14:06:02,212,87
2019-11-05 14:06:03,212,87
2019-11-05 14:06:04,212,87
2019-11-05 14:06:05,212,87
2019-11-05 14:06:06,212,87
2019-11-05 14:06:07,212,87
2019-11-05 14:06:08,212,87
2019-11-05 14:06:09,212,87
2019-11-05 14:06:10,212,87
2019-11-05 14:06:11,211,87
2019-11-05 14:06:12,211,87
2019-11-05 14:06:13,211,87
2019-11-05 14:06:14,211,87
2019-11-05 14:06:15,211,87
2019-11-05 14:06:16,211,87
2019-11-05 14:06:17,211,87
2019-11-05 14:06:18,211,87
2019-11-05 14:06:19,211,87
2019-11-05 14:06:20,211,87
2019-11-05 14:06:21,211,87
2019-11-05 14:06:22,211,87
2019-11-05 14:06:23,211,87
2019-11-05 14:06:24,211,87
2019-11-05 14:06:25,211,87
2019-11-05 14:06:26,211,87
2019-11-05 14:06:27,211,87
2019-11-05 14:06:28,211,87
2019-11-05 14:06:29,211,87
2019-11-05 14:06:30,211,87
2019-11-05 14:06:31,211,87
2019-11-05 14:06:32,211,87
2019-11-05 14:06:33,211,87
2019-11-05 14:06:34,211,87
2019-11-05 14:06:35,211,87
2019-11-05 14:06:36,211,87
2019-11-05 14:06:37,211,87
2019-11-05 14:06:38,211,87
2019-11-05 14:06:39,211,87
2019-11-05 14:06:40,211,87
2019-11-05 14:06:41,211,87
2019-11-05 14:06:42,211,87
2019-11-05 14:06:43,211,87
2019-11-05 14:06:44,211,87
2019-11-05 14:06:45,211,87
2019-11-05 14:06:46,211,87
2019-11-05 14:06:47,211,87
2019-11-05 14:06:48,211,87
2019-11-05 14:06:49,211,87
2019-11-05 14:06:50,211,87
2019-11-05 14:06:51,211,87
2019-11-05 14:06:52,211,87
2019-11-05 14:06:53,211,87
2019-11-05 14:06:54,211,87
2019-11-05 14:06:55,211,87
2019-11-05 14:06:56,211,87
2019-11-05 14:06:57,211,87
2019-11-05 14:06:58,211,87
2019-11-05 14:06:59,211,87
2019-11-05 14:07:00,211,87
2019-11-05 14:07:01,211,87
2019-11-05 14:07:02,211,87
2019-11-05 14:07:03,211,87
2019-11-05 14:07:04,211,87
2019-11-05 14:07:05,211,87
2019-11-05 14:07:06,211,87
2019-11-05 14:07:07,211,87
2019-11-05 14:07:08,211,87
2019-11-05 14:07:09,211,87
2019-11-05 14:07:10,211,87
2019-11-05 14:07:11,211,87
2019-11-05 14:07:12,211,87
2019-11-05 14:07:13,211,87
2019-11-05 14:07:14,211,87
2019-11-05 14:07:15,211,87
2019-11-05 14:07:16,211,87
2019-11-05 14:07:17,211,87
2019-11-05 14:07:18,211,87
2019-11-05 14:07:19,211,87
2019-11-05 14:07:20,211,87
2019-11-05 14:07:21,211,87
2019-11-05 14:07:22,211,87
2019-11-05 14:07:23,211,87
2019-11-05 14:07:24,211,87
2019-11-05 14:07:25,211,87
2019-11-05 14:07:26,211,87
2019-11-05 14:07:27,211,87
2019-11-05 14:07:28,211,87
2019-11-05 14:07:29,211,87
2019-11-05 14:07:30,211,87
2019-11-05 14:07:31,211,87
2019-11-05 14:07:32,211,87
2019-11-05 14:07:33,211,87
2019-11-05 14:07:34,211,87
2019-11-05 14:07:35,211,87
2019-11-05 14:07:36,211,87
2019-11-05 14:07:37,211,87
2019-11-05 14:07:38,211,87
2019-11-05 14:07:39,211,87
2019-11-05 14:07:40,211,87
2019-11-05 14:07:41,211,87
2019-11-05 14:07:42,211,87
2019-11-05 14:07:43,211,87
2019-11-05 14:07:44,211,87
2019-11-05 14:07:45,211,87
2019-11-05 14:07:46,211,87
2019-11-05 14:07:47,211,87
2019-11-05 14:07:48,211,87
2019-11-05 14:07:49,211,87
2019-11-05 14:07:50,211,87
2019-11-05 14:07:51,211,87
2019-11-05 14:07:52,211,87
2019-11-05 14:07:53,211,87
2019-11-05 14:07:54,211,87
2019-11-05 14:07:55,211,87
2019-11-05 14:07:56,211,87
2019-11-05 14:07:57,211,87
2019-11-05 14:07:58,211,87
2019-11-05 14:07:59,211,87
2019-11-05 14:08:00,211,87
2019-11-05 14:08:01,211,87
2019-11-05 14:08:02,211,87
2019-11-05 14:08:03,211,87
2019-11-05 14:08:04,211,87
2019-11-05 14:08:05,211,87
2019-11-05 14:08:06,211,87
2019-11-05 14:08:07,211,87
2019-11-05 14:08:08,211,87
2019-11-05 14:08:09,211,87
2019-11-05 14:08:10,211,87
2019-11-05 14:08:11,211,87
2019-11-05 14:08:12,211,87
2019-11-05 14:08:13,211,87
2019-11-05 14:08:14,211,87
2019-11-05 14:08:15,211,87
2019-11-05 14:08:16,211,87
2019-11-05 14:08:17,211,87
2019-11-05 14:08:18,211,87
2019-11-05 14:08:19,211,87
2019-11-05 14:08:20,211,87
2019-11-05 14:08:21,211,87
2019-11-05 14:08:22,211,87
2019-11-05 14:08:23,211,87
2019-11-05 14:08:24,211,87
2019-11-05 14:08:25,211,87
2019-11-05 14:08:26,211,87
2019-11-05 14:08:27,211,87
2019-11-05 14:08:28,211,87
2019-11-05 14:08:29,211,87
2019-11-05 14:08:30,211,87
2019-11-05 14:08:31,211,87
2019-11-05 14:08:32,211,87
2019-11-05 14:08:33,211,87
2019-11-05 14:08:34,211,87
2019-11-05 14:08:35,211,87
2019-11-05 14:08:36,211,87
2019-11-05 14:08:37,211,87
2019-11-05 14:08:38,211,87
2019-11-05 14:08:39,211,87
2019-11-05 14:08:40,211,87
2019-11-05 14:08:41,211,87
2019-11-05 14:08:42,211,87
2019-11-05 14:08:43,211,87
2019-11-05 14:08:44,211,87
2019-11-05 14:08:45,211,87
2019-11-05 14:08:46,211,87
2019-11-05 14:08:47,211,87
2019-11-05 14:08:48,211,87
2019-11-05 14:08:49,211,87
2019-11-05 14:08:50,211,87
2019-11-05 14:08:51,211,87
2019-11-05 14:08:52,211,87
2019-11-05 14:08:53,211,87
2019-11-05 14:08:54,211,87
2019-11-05 14:08:55,211,87
2019-11-05 14:08:56,211,87
2019-11-05 14:08:57,211,87
2019-11-05 14:08:58,211,87
2019-11-05 14:08:59,211,87
2019-11-05 14:09:00,211,87
2019-11-05 14:09:01,211,87
2019-11-05 14:09:02,211,87
2019-11-05 14:09:03,211,87
2019-11-05 14:09:04,211,87
2019-11-05 14:09:05,211,87
2019-11-05 14:09:06,211,87
2019-11-05 14:09:07,211,87
2019-11-05 14:09:08,211,87
2019-11-05 14:09:09,211,87
2019-11-05 14:09:10,211,87
2019-11-05 14:09:11,211,87
2019-11-05 14:09:12,211,87
2019-11-05 14:09:13,211,87
2019-11-05 14:09:14,211,87
2019-11-05 14:09:15,211,87
2019-11-05 14:09:16,211,87
2019-11-05 14:09:17,211,87
2019-11-05 14:09:18,211,87
2019-11-05 14:09:19,211,87
2019-11-05 14:09:20,211,87
2019-11-05 14:09:21,211,87
2019-11-05 14:09:22,211,87
2019-11-05 14:09:23,211,87
2019-11-05 14:09:24,211,87
2019-11-05 14:09:25,211,87
2019-11-05 14:09:26,211,87
2019-11-05 14:09:27,211,87
2019-11-05 14:09:28,211,87
2019-11-05 14:09:29,211,87
2019-11-05 14:09:30,211,87
2019-11-05 14:09:31,211,87
2019-11-05 14:09:32,211,87
2019-11-05 14:09:33,211,87
2019-11-05 14:09:34,211,87
2019-11-05 14:09:35,211,87
2019-11-05 14:09:36,211,87
2019-11-05 14:09:37,211,87
2019-11-05 14:09:38,210,87
2019-11-05 14:09:39,211,87
2019-11-05 14:09:40,211,87
2019-11-05 14:09:41,211,87
2019-11-05 14:09:42,211,87
2019-11-05 14:09:43,211,87
2019-11-05 14:09:44,211,87
2019-11-05 14:09:45,211,87
2019-11-05 14:09:46,211,87
2019-11-05 14:09:47,211,87
2019-11-05 14:09:48,211,87
2019-11-05 14:09:49,211,87
2019-11-05 14:09:50,211,87
2019-11-05 14:09:51,211,87
2019-11-05 14:09:52,211,87
2019-11-05 14:09:53,211,87
2019-11-05 14:09:54,211,87
2019-11-05 14:09:55,211,87
2019-11-05 14:09:56,211,87
2019-11-05 14:09:57,211,87
2019-11-05 14:09:58,211,87
2019-11-05 14:09:59,210,87
2019-11-05 14:10:00,210,87
2019-11-05 14:10:01,210,87
2019-11-05 14:10:02,210,87
2019-11-05 14:10:03,210,87
2019-11-05 14:10:04,210,87
2019-11-05 14:10:05,210,87
2019-11-05 14:10:06,210,87
2019-11-05 14:10:07,210,87
2019-11-05 14:10:08,210,87
2019-11-05 14:10:09,210,87
2019-11-05 14:10:10,210,87
2019-11-05 14:10:11,210,87
2019-11-05 14:10:12,210,87
2019-11-05 14:10:13,210,87
2019-11-05 14:10:14,210,87
2019-11-05 14:10:15,210,87
2019-11-05 14:10:16,210,87
2019-11-05 14:10:17,210,87
2019-11-05 14:10:18,210,87
2019-11-05 14:10:19,210,87
2019-11-05 14:10:20,210,87
2019-11-05 14:10:21,210,87
2019-11-05 14:10:22,210,87
2019-11-05 14:10:23,210,87
2019-11-05 14:10:24,210,87
2019-11-05 14:10:25,210,87
2019-11-05 14:10:26,210,87
2019-11-05 14:10:27,210,87
2019-11-05 14:10:28,210,87
2019-11-05 14:10:29,210,87
2019-11-05 14:10:30,210,87
2019-11-05 14:10:31,210,87
2019-11-05 14:10:32,210,87
2019-11-05 14:10:33,210,87
2019-11-05 14:10:34,210,87
2019-11-05 14:10:35,210,87
2019-11-05 14:10:36,210,87
2019-11-05 14:10:37,210,87
2019-11-05 14:10:38,210,87
2019-11-05 14:10:39,210,87
2019-11-05 14:10:40,210,87
2019-11-05 14:10:41,210,87
2019-11-05 14:10:42,210,87
2019-11-05 14:10:43,210,87
2019-11-05 14:10:44,210,87
2019-11-05 14:10:45,210,87
2019-11-05 14:10:46,210,87
2019-11-05 14:10:47,210,87
2019-11-05 14:10:48,210,87
2019-11-05 14:10:49,210,87
2019-11-05 14:10:50,210,87
2019-11-05 14:10:51,210,87
2019-11-05 14:10:52,210,87
2019-11-05 14:10:53,210,87
2019-11-05 14:10:54,210,87
2019-11-05 14:10:55,210,87
2019-11-05 14:10:56,210,87
2019-11-05 14:10:57,210,87
2019-11-05 14:10:58,210,87
2019-11-05 14:10:59,210,87
2019-11-05 14:11:00,210,87
2019-11-05 14:11:01,210,87
2019-11-05 14:11:02,210,87
2019-11-05 14:11:03,210,87
2019-11-05 14:11:04,210,87
2019-11-05 14:11:05,210,87
2019-11-05 14:11:06,210,87
2019-11-05 14:11:07,210,87
2019-11-05 14:11:08,210,87
2019-11-05 14:11:09,210,87
2019-11-05 14:11:10,210,87
2019-11-05 14:11:11,210,87
2019-11-05 14:11:12,210,87
2019-11-05 14:11:13,210,87
2019-11-05 14:11:14,210,87
2019-11-05 14:11:15,210,87
2019-11-05 14:11:16,210,87
2019-11-05 14:11:17,210,87
2019-11-05 14:11:18,210,87
2019-11-05 14:11:19,210,87
2019-11-05 14:11:20,210,87
2019-11-05 14:11:21,210,86
2019-11-05 14:11:22,210,86
2019-11-05 14:11:23,210,86
2019-11-05 14:11:24,210,86
2019-11-05 14:11:25,210,86
2019-11-05 14:11:26,210,86
2019-11-05 14:11:27,210,86
2019-11-05 14:11:28,210,86
2019-11-05 14:11:29,210,86
